user_id,age,gender,education_level,employment_status,job_title,monthly_income_usd,monthly_expenses_usd,savings_usd,has_loan,loan_type,loan_amount_usd,loan_term_months,monthly_emi_usd,loan_interest_rate_pct,debt_to_income_ratio,credit_score,savings_to_income_ratio,region,record_date
U27875,44,Male,Bachelor,Employed,Salesperson,2621.07,1637.59,265785.65,No,None,0.0,0,0.0,0.0,0.0,803,8.45,Europe,2024-03-22
U26385,62,Male,Bachelor,Employed,Driver,4311.69,1320.5,185713.79,No,None,0.0,0,0.0,0.0,0.0,698,3.59,Europe,2022-11-05
U20632,46,Male,Master,Student,Doctor,500.0,225.33,37278.59,No,None,0.0,0,0.0,0.0,0.0,765,6.21,Asia,2024-08-03
U01870,50,Female,Master,Unemployed,Doctor,2337.38,1714.03,240187.94,Yes,Business,7771.22,36,274.94,16.45,0.12,566,8.56,Europe,2022-03-02
U07419,60,Female,Master,Student,Teacher,6209.44,1923.82,50436.07,Yes,Education,397494.39,360,9640.97,29.1,1.55,594,0.68,Africa,2022-08-24
U30185,32,Female,Bachelor,Self-employed,Salesperson,4491.17,3769.63,178562.03,No,None,0.0,0,0.0,0.0,0.0,339,3.31,Europe,2025-07-16
U07375,25,Male,Bachelor,Employed,Salesperson,7118.91,3351.31,429558.35,Yes,Education,25489.52,360,108.57,3.08,0.02,441,5.03,Africa,2022-09-16
U06709,35,Male,High School,Unemployed,Unemployed,3993.43,3271.34,177762.88,No,None,0.0,0,0.0,0.0,0.0,344,3.71,Africa,2021-08-17
U02677,24,Female,Bachelor,Unemployed,Unemployed,3050.29,1697.66,279430.32,No,None,0.0,0,0.0,0.0,0.0,569,7.63,North America,2021-10-15
U32387,21,Female,Master,Self-employed,Teacher,6766.68,2289.78,215021.51,Yes,Education,327798.46,360,2200.7,7.09,0.33,330,2.65,Other,2022-07-13
U24787,44,Male,Bachelor,Employed,Teacher,4127.11,1493.6,119616.3,No,None,0.0,0,0.0,0.0,0.0,414,2.42,Africa,2024-12-04
U30002,53,Male,High School,Unemployed,Student,2376.37,1282.85,163300.2,No,None,0.0,0,0.0,0.0,0.0,631,5.73,Africa,2023-03-06
U11626,52,Female,Bachelor,Employed,Salesperson,500.0,337.43,15607.45,Yes,Education,192393.22,180,2142.24,10.63,4.28,600,2.6,Other,2021-12-29
U27225,23,Female,High School,Student,Teacher,2439.87,1854.26,66922.06,No,None,0.0,0,0.0,0.0,0.0,536,2.29,Other,2024-06-05
U20252,31,Male,Bachelor,Self-employed,Accountant,805.25,383.1,30797.1,No,None,0.0,0,0.0,0.0,0.0,571,3.19,Europe,2023-09-16
U12104,63,Male,Master,Employed,Engineer,9017.38,4444.39,826124.21,No,None,0.0,0,0.0,0.0,0.0,485,7.63,North America,2023-05-03
U20426,60,Male,Bachelor,Employed,Doctor,6856.35,2310.19,107748.09,No,None,0.0,0,0.0,0.0,0.0,705,1.31,Europe,2023-11-12
U22123,27,Female,Bachelor,Employed,Student,7144.83,2949.19,147697.28,No,None,0.0,0,0.0,0.0,0.0,302,1.72,Asia,2021-08-21
U16982,55,Male,Bachelor,Student,Doctor,6293.52,1989.68,500730.29,Yes,Car,417231.39,360,4970.09,14.08,0.79,769,6.63,Europe,2025-01-28
U09136,22,Female,Master,Employed,Unemployed,2490.37,1718.48,32660.04,No,None,0.0,0,0.0,0.0,0.0,514,1.09,Africa,2024-08-30
U20769,46,Female,Bachelor,Unemployed,Doctor,5135.81,1645.92,47785.55,No,None,0.0,0,0.0,0.0,0.0,433,0.78,Europe,2022-06-17
U13777,66,Female,Bachelor,Employed,Manager,8881.14,3233.28,761071.78,No,None,0.0,0,0.0,0.0,0.0,447,7.14,Africa,2024-06-06
U28844,55,Female,High School,Employed,Accountant,2188.71,1755.86,55166.06,Yes,Home,447942.2,120,7576.36,16.26,3.46,415,2.1,Europe,2024-08-11
U06730,66,Female,High School,Employed,Salesperson,1504.76,877.52,150756.48,Yes,Education,268765.24,300,5903.72,26.32,3.92,649,8.35,Africa,2022-11-04
U30342,33,Male,Bachelor,Unemployed,Doctor,2768.83,1169.84,8440.16,No,None,0.0,0,0.0,0.0,0.0,812,0.25,Africa,2022-04-09
U26892,33,Male,Master,Self-employed,Salesperson,5609.65,1893.23,72244.09,No,None,0.0,0,0.0,0.0,0.0,301,1.07,Europe,2023-12-25
U17507,21,Female,High School,Employed,Unemployed,2536.72,1647.91,31157.95,No,None,0.0,0,0.0,0.0,0.0,739,1.02,Asia,2024-04-19
U14598,18,Female,Bachelor,Employed,Engineer,4930.42,2155.24,111559.58,No,None,0.0,0,0.0,0.0,0.0,348,1.89,Other,2023-07-26
U10750,24,Male,High School,Self-employed,Salesperson,4895.49,2145.34,187200.08,No,None,0.0,0,0.0,0.0,0.0,447,3.19,Asia,2022-03-23
U26772,36,Male,High School,Student,Unemployed,1128.52,541.33,22357.03,Yes,Education,309871.16,12,27605.66,12.51,24.46,833,1.65,North America,2022-12-06
U15241,63,Female,Master,Self-employed,Accountant,6160.82,4213.77,520075.09,Yes,Car,172671.57,36,6606.02,22.13,1.07,355,7.03,Other,2025-03-15
U12069,34,Male,Bachelor,Employed,Doctor,2881.12,898.3,186609.75,No,None,0.0,0,0.0,0.0,0.0,599,5.4,Other,2023-10-22
U06086,56,Male,Bachelor,Self-employed,Unemployed,6436.9,4380.74,659977.05,Yes,Home,173104.16,12,16235.75,22.41,2.52,516,8.54,Europe,2023-11-05
U17696,69,Female,Bachelor,Employed,Unemployed,4699.43,3633.04,260531.06,No,None,0.0,0,0.0,0.0,0.0,790,4.62,Other,2021-08-27
U10746,25,Female,PhD,Employed,Engineer,6779.75,2559.17,647709.3,No,None,0.0,0,0.0,0.0,0.0,570,7.96,Other,2022-12-28
U22885,22,Female,Bachelor,Employed,Student,500.0,365.33,5973.3,Yes,Car,373114.85,180,4765.08,13.18,9.53,680,1.0,Other,2023-04-24
U26028,26,Male,Bachelor,Student,Accountant,6424.46,2501.83,288221.57,No,None,0.0,0,0.0,0.0,0.0,542,3.74,Other,2025-05-22
U05824,39,Male,Master,Self-employed,Manager,4319.45,2933.11,154200.18,No,None,0.0,0,0.0,0.0,0.0,658,2.97,Asia,2023-05-10
U27032,64,Female,Master,Self-employed,Accountant,3781.56,1190.52,209118.25,Yes,Business,60577.08,300,555.17,10.11,0.15,612,4.61,Europe,2023-03-01
U11433,36,Male,High School,Employed,Accountant,3712.48,2627.14,282419.85,No,None,0.0,0,0.0,0.0,0.0,463,6.34,Other,2025-06-04
U29351,20,Female,Bachelor,Student,Engineer,2780.34,1321.57,276402.72,Yes,Education,493957.05,120,9879.09,21.01,3.55,732,8.28,North America,2024-05-11
U22242,19,Female,High School,Employed,Student,4313.36,2169.87,348617.26,Yes,Home,388719.14,240,2264.41,3.55,0.52,801,6.74,North America,2024-11-25
U21297,39,Female,Bachelor,Employed,Doctor,866.6,500.57,101105.83,Yes,Business,177452.74,60,3248.88,3.76,3.75,648,9.72,Europe,2023-05-31
U14906,35,Male,Master,Employed,Accountant,4315.86,1432.11,218036.67,No,None,0.0,0,0.0,0.0,0.0,849,4.21,Europe,2022-09-05
U12393,30,Male,PhD,Employed,Accountant,3464.48,1139.77,18260.34,Yes,Business,111530.74,12,10007.73,13.88,2.89,757,0.44,North America,2024-06-05
U10422,43,Male,High School,Employed,Unemployed,3755.71,2533.55,141407.54,No,None,0.0,0,0.0,0.0,0.0,614,3.14,Africa,2024-03-01
U28716,23,Male,High School,Self-employed,Engineer,5105.29,3893.15,470504.73,Yes,Business,127220.48,60,2689.31,9.78,0.53,678,7.68,Asia,2024-06-15
U21489,49,Male,Bachelor,Employed,Teacher,5461.69,1729.65,153413.5,Yes,Education,89611.08,300,1712.31,22.85,0.31,347,2.34,Other,2022-03-10
U11528,67,Male,PhD,Employed,Student,1745.63,1451.66,136344.58,No,None,0.0,0,0.0,0.0,0.0,685,6.51,North America,2025-01-27
U02199,67,Female,Bachelor,Employed,Driver,961.58,729.51,107800.72,Yes,Business,385819.67,240,4822.99,14.09,5.02,334,9.34,Other,2021-09-28
U07837,33,Female,Master,Employed,Engineer,4603.65,1558.26,380737.18,Yes,Home,328548.94,360,7359.3,26.87,1.6,486,6.89,Asia,2023-06-21
U26963,22,Female,Bachelor,Employed,Unemployed,4594.83,4000.53,48545.6,Yes,Education,196300.9,300,1562.19,8.36,0.34,807,0.88,Europe,2021-11-16
U32116,63,Other,Master,Employed,Driver,5182.59,3265.77,45956.65,Yes,Business,468174.81,24,25525.96,27.28,4.93,554,0.74,North America,2022-01-21
U16523,59,Male,Bachelor,Employed,Doctor,7202.18,5328.62,292301.03,Yes,Car,401207.32,60,8152.33,8.09,1.13,700,3.38,Other,2024-04-18
U14739,47,Male,Bachelor,Employed,Driver,3626.66,1742.14,82973.45,No,None,0.0,0,0.0,0.0,0.0,466,1.91,North America,2023-03-29
U19368,36,Female,Bachelor,Employed,Engineer,2760.83,2002.84,89866.37,Yes,Home,219360.95,240,2794.97,14.42,1.01,344,2.71,North America,2023-11-17
U04512,69,Male,Bachelor,Employed,Teacher,2153.92,1653.46,170596.75,No,None,0.0,0,0.0,0.0,0.0,508,6.6,Asia,2021-08-23
U13009,63,Female,High School,Self-employed,Salesperson,8500.18,5936.99,645153.64,No,None,0.0,0,0.0,0.0,0.0,411,6.32,Europe,2024-01-29
U06002,22,Male,Bachelor,Employed,Doctor,5856.89,4262.0,598995.59,Yes,Car,439306.74,180,10358.8,27.84,1.77,757,8.52,Africa,2025-04-05
U02147,44,Female,Bachelor,Employed,Salesperson,3761.68,1412.97,276694.88,No,None,0.0,0,0.0,0.0,0.0,634,6.13,North America,2024-04-18
U19419,44,Female,Master,Unemployed,Engineer,5500.47,3527.9,422726.92,No,None,0.0,0,0.0,0.0,0.0,593,6.4,Africa,2024-06-05
U13701,45,Male,High School,Self-employed,Accountant,1378.8,1147.79,134958.65,Yes,Car,257130.38,180,2185.12,6.11,1.58,375,8.16,North America,2024-01-28
U05366,43,Female,High School,Employed,Accountant,4709.72,4004.91,390728.73,No,None,0.0,0,0.0,0.0,0.0,571,6.91,Asia,2025-02-06
U05839,62,Female,Bachelor,Employed,Student,3962.67,2671.25,221994.86,Yes,Home,90985.75,120,1450.14,14.68,0.37,582,4.67,Asia,2023-02-17
U13173,53,Male,Master,Employed,Accountant,5148.41,3376.61,440472.1,No,None,0.0,0,0.0,0.0,0.0,707,7.13,Africa,2023-03-04
U03447,43,Male,Bachelor,Employed,Manager,4376.9,2087.66,8879.6,No,None,0.0,0,0.0,0.0,0.0,667,0.17,Africa,2022-03-03
U16151,51,Female,Bachelor,Employed,Manager,1460.96,1132.18,39137.29,No,None,0.0,0,0.0,0.0,0.0,830,2.23,North America,2024-05-13
U16684,36,Male,Master,Employed,Accountant,4987.28,4394.45,150154.47,Yes,Business,205356.44,36,6007.37,3.39,1.2,502,2.51,Africa,2024-07-09
U12486,31,Male,Bachelor,Employed,Teacher,1325.87,1126.7,53898.18,Yes,Business,290923.86,12,26930.1,19.86,20.31,366,3.39,Europe,2023-02-27
U23498,42,Male,Other,Self-employed,Manager,1787.57,1420.26,159096.52,Yes,Car,24976.92,24,1079.4,3.53,0.6,632,7.42,Africa,2024-03-11
U08182,40,Female,High School,Student,Teacher,6632.58,2142.52,426467.45,No,None,0.0,0,0.0,0.0,0.0,576,5.36,North America,2022-04-21
U03148,63,Female,Master,Student,Salesperson,5533.02,2161.21,444883.5,Yes,Business,203953.28,24,9483.11,10.76,1.71,652,6.7,Europe,2023-09-30
U09591,61,Female,Bachelor,Employed,Teacher,1395.17,901.8,80733.58,Yes,Car,240131.56,360,2250.61,10.8,1.61,757,4.82,Africa,2021-09-25
U24741,43,Other,Bachelor,Self-employed,Doctor,4475.18,3724.45,47619.4,No,None,0.0,0,0.0,0.0,0.0,667,0.89,North America,2024-01-11
U20748,40,Male,Bachelor,Unemployed,Manager,4017.51,2584.3,41276.19,Yes,Car,494244.67,240,5981.61,13.54,1.49,641,0.86,North America,2023-12-22
U25439,47,Male,Master,Employed,Manager,3195.61,2179.48,173437.59,Yes,Home,135706.76,240,945.04,5.65,0.3,809,4.52,North America,2023-11-28
U02643,53,Male,Bachelor,Employed,Doctor,3855.92,1494.59,217746.95,Yes,Home,455438.87,24,21603.22,12.77,5.6,479,4.71,North America,2024-10-27
U20289,23,Male,Master,Unemployed,Salesperson,3014.86,1976.74,40798.55,Yes,Car,11530.25,120,276.41,26.72,0.09,582,1.13,North America,2021-08-12
U13750,60,Female,Bachelor,Student,Unemployed,4714.43,3145.47,536469.4,No,None,0.0,0,0.0,0.0,0.0,317,9.48,Africa,2022-11-28
U32001,64,Male,Bachelor,Employed,Manager,5378.27,4834.19,192227.13,Yes,Home,284452.96,300,4661.65,19.51,0.87,417,2.98,North America,2024-03-23
U04064,51,Male,Bachelor,Unemployed,Doctor,9269.79,5447.0,911940.02,No,None,0.0,0,0.0,0.0,0.0,472,8.2,North America,2024-11-23
U30958,54,Female,Master,Employed,Teacher,3631.73,2409.54,281317.95,Yes,Home,84686.48,360,1052.55,14.73,0.29,710,6.46,Asia,2025-01-28
U11140,55,Female,Bachelor,Employed,Doctor,4502.14,2680.01,37022.82,No,None,0.0,0,0.0,0.0,0.0,421,0.69,Asia,2023-10-11
U09559,42,Female,High School,Self-employed,Accountant,4809.78,3361.38,500240.86,No,None,0.0,0,0.0,0.0,0.0,308,8.67,Africa,2022-04-14
U14498,49,Male,PhD,Unemployed,Engineer,3430.86,2967.76,71277.0,Yes,Education,454052.64,300,3151.45,6.8,0.92,669,1.73,Africa,2023-06-29
U14862,61,Female,Bachelor,Student,Accountant,5587.31,4660.75,154501.65,No,None,0.0,0,0.0,0.0,0.0,343,2.3,North America,2022-08-25
U01550,69,Male,High School,Student,Teacher,4539.58,1807.73,296409.13,No,None,0.0,0,0.0,0.0,0.0,794,5.44,North America,2023-11-28
U01237,46,Female,High School,Employed,Salesperson,3301.15,2755.24,236786.86,No,None,0.0,0,0.0,0.0,0.0,431,5.98,Africa,2022-03-02
U01225,28,Female,Master,Student,Salesperson,1462.1,528.48,54267.91,No,None,0.0,0,0.0,0.0,0.0,700,3.09,Asia,2022-02-06
U16769,42,Female,High School,Employed,Manager,531.9,441.65,13538.92,No,None,0.0,0,0.0,0.0,0.0,453,2.12,North America,2023-09-25
U17969,69,Female,Bachelor,Self-employed,Salesperson,3403.55,1567.32,147449.24,No,None,0.0,0,0.0,0.0,0.0,788,3.61,Europe,2023-12-17
U02849,40,Male,Master,Self-employed,Manager,2634.93,1065.41,231008.85,No,None,0.0,0,0.0,0.0,0.0,329,7.31,Africa,2023-02-12
U20054,51,Male,High School,Employed,Doctor,2455.49,1351.52,216812.05,No,None,0.0,0,0.0,0.0,0.0,713,7.36,North America,2023-07-11
U05163,53,Female,Master,Employed,Accountant,2831.94,1061.74,241804.56,Yes,Home,77349.09,120,794.94,4.32,0.28,400,7.12,Africa,2023-07-29
U16606,26,Female,Master,Unemployed,Accountant,4157.45,1435.31,349591.25,No,None,0.0,0,0.0,0.0,0.0,516,7.01,North America,2021-09-24
U30833,49,Male,Master,Employed,Doctor,7353.96,4634.31,446838.03,Yes,Education,436916.62,240,4291.88,10.26,0.58,615,5.06,North America,2025-04-01
U13737,50,Male,Master,Employed,Engineer,1823.91,572.54,171857.61,Yes,Business,261088.3,24,11279.73,3.5,6.18,554,7.85,Other,2023-05-13
U23944,21,Female,Master,Employed,Student,5643.56,2424.44,212409.77,No,None,0.0,0,0.0,0.0,0.0,555,3.14,Asia,2022-04-21
U23888,55,Male,Bachelor,Employed,Manager,4508.72,3903.04,126012.03,Yes,Education,454263.67,240,8715.38,22.77,1.93,365,2.33,Europe,2022-05-31
U27880,66,Female,Bachelor,Employed,Doctor,4847.42,2317.99,175358.06,No,None,0.0,0,0.0,0.0,0.0,734,3.01,Europe,2024-04-06
U10184,64,Female,Master,Student,Doctor,5605.98,3029.08,305292.32,No,None,0.0,0,0.0,0.0,0.0,435,4.54,Europe,2021-08-09
U10394,22,Male,Master,Employed,Salesperson,7338.42,3650.83,351474.93,No,None,0.0,0,0.0,0.0,0.0,840,3.99,Asia,2023-10-10
U29815,43,Female,High School,Employed,Manager,7260.19,3061.91,609291.8,No,None,0.0,0,0.0,0.0,0.0,456,6.99,North America,2023-05-31
U11256,27,Male,Other,Employed,Unemployed,4724.34,1564.48,184928.48,No,None,0.0,0,0.0,0.0,0.0,775,3.26,Europe,2021-09-21
U16239,62,Male,Master,Self-employed,Driver,5662.21,2241.69,597122.16,No,None,0.0,0,0.0,0.0,0.0,788,8.79,Other,2024-02-06
U22808,44,Male,Bachelor,Employed,Manager,6208.9,4800.66,655141.28,No,None,0.0,0,0.0,0.0,0.0,348,8.79,Asia,2024-01-09
U28248,44,Other,Bachelor,Employed,Unemployed,3077.17,1631.79,329348.7,Yes,Education,110949.85,60,2256.04,8.12,0.73,551,8.92,Europe,2025-02-24
U30898,40,Male,Master,Employed,Salesperson,5715.33,3560.2,263251.95,No,None,0.0,0,0.0,0.0,0.0,404,3.84,Europe,2022-02-07
U10357,58,Female,Master,Employed,Salesperson,5559.23,4723.25,203240.49,Yes,Home,79820.34,24,3904.44,15.9,0.7,781,3.05,Asia,2024-09-26
U11238,25,Female,Bachelor,Employed,Engineer,500.0,225.63,20440.68,No,None,0.0,0,0.0,0.0,0.0,365,3.41,North America,2023-11-10
U28266,67,Female,High School,Unemployed,Student,2954.54,1663.16,165188.24,No,None,0.0,0,0.0,0.0,0.0,661,4.66,North America,2023-02-25
U08630,19,Male,Other,Self-employed,Salesperson,5809.51,4815.57,288785.46,No,None,0.0,0,0.0,0.0,0.0,497,4.14,Asia,2021-10-20
U00170,38,Female,Bachelor,Employed,Teacher,4490.56,3320.63,297905.93,Yes,Business,468474.41,300,4263.64,10.02,0.95,612,5.53,Other,2025-03-14
U11295,25,Female,Master,Employed,Student,2438.42,1571.31,238648.87,Yes,Home,309762.81,60,7542.71,16.06,3.09,323,8.16,Asia,2025-03-10
U23850,40,Male,Master,Unemployed,Doctor,6136.75,2150.07,375390.7,No,None,0.0,0,0.0,0.0,0.0,574,5.1,Asia,2023-04-27
U00836,45,Female,Bachelor,Employed,Salesperson,5450.16,2736.39,374196.97,No,None,0.0,0,0.0,0.0,0.0,314,5.72,North America,2024-09-01
U06171,48,Female,Bachelor,Self-employed,Engineer,5242.76,3995.09,93229.52,No,None,0.0,0,0.0,0.0,0.0,573,1.48,Africa,2022-12-07
U23723,50,Female,Master,Employed,Unemployed,5312.92,4383.97,325849.25,No,None,0.0,0,0.0,0.0,0.0,821,5.11,Africa,2024-09-23
U32420,30,Female,High School,Employed,Salesperson,4266.87,1510.82,273669.7,Yes,Car,498400.74,120,6227.54,8.68,1.46,434,5.34,Europe,2024-02-25
U29830,63,Female,Bachelor,Unemployed,Engineer,3939.7,1818.69,434159.64,Yes,Car,150287.54,120,2992.61,20.88,0.76,846,9.18,Asia,2022-11-02
U28180,57,Male,High School,Employed,Driver,4750.08,4271.92,121514.57,Yes,Home,339361.0,36,10245.78,5.49,2.16,465,2.13,Europe,2021-08-15
U02888,21,Male,Bachelor,Student,Teacher,6404.84,4605.68,271888.92,No,None,0.0,0,0.0,0.0,0.0,448,3.54,North America,2022-08-02
U05778,28,Male,Master,Student,Unemployed,4286.16,2043.89,352354.86,No,None,0.0,0,0.0,0.0,0.0,567,6.85,North America,2021-10-08
U06745,49,Female,Bachelor,Employed,Accountant,2736.19,898.88,214638.3,No,None,0.0,0,0.0,0.0,0.0,664,6.54,Africa,2022-12-07
U20928,56,Other,Master,Student,Manager,4154.16,2489.65,59178.58,Yes,Business,482479.38,24,26748.82,29.08,6.44,689,1.19,North America,2021-12-25
U00151,22,Female,Bachelor,Self-employed,Manager,4473.92,1535.68,43241.78,Yes,Education,254781.07,300,2785.62,12.54,0.62,665,0.81,Africa,2023-07-09
U19319,50,Female,Master,Employed,Driver,3321.47,1729.67,143097.69,No,None,0.0,0,0.0,0.0,0.0,694,3.59,Africa,2021-09-19
U19699,52,Female,Master,Student,Driver,665.88,455.98,22744.19,Yes,Business,279290.07,240,3248.25,12.88,4.88,326,2.85,Europe,2024-01-15
U20875,58,Female,Bachelor,Self-employed,Doctor,2480.37,1668.87,49300.49,No,None,0.0,0,0.0,0.0,0.0,323,1.66,North America,2024-03-12
U19823,29,Male,Master,Employed,Unemployed,2713.36,1743.71,52700.68,No,None,0.0,0,0.0,0.0,0.0,513,1.62,Asia,2024-04-07
U08110,40,Female,Master,Employed,Salesperson,1777.78,792.56,13792.65,Yes,Business,162944.4,360,2391.95,17.52,1.35,467,0.65,Other,2022-12-11
U05388,61,Male,High School,Employed,Driver,6100.73,3643.92,185800.01,No,None,0.0,0,0.0,0.0,0.0,524,2.54,Other,2023-11-19
U18383,52,Male,Master,Student,Unemployed,3937.29,1182.41,81591.7,No,None,0.0,0,0.0,0.0,0.0,680,1.73,Other,2025-06-06
U16721,46,Male,High School,Employed,Unemployed,3364.18,1039.79,251198.17,No,None,0.0,0,0.0,0.0,0.0,582,6.22,Europe,2022-03-13
U27461,37,Female,High School,Employed,Engineer,5760.36,3216.23,312656.42,No,None,0.0,0,0.0,0.0,0.0,480,4.52,Other,2024-02-06
U20680,54,Female,Master,Student,Teacher,6326.16,2733.97,153472.54,No,None,0.0,0,0.0,0.0,0.0,749,2.02,Other,2022-02-23
U31022,33,Male,Bachelor,Employed,Manager,4583.4,2484.71,42292.2,No,None,0.0,0,0.0,0.0,0.0,507,0.77,North America,2022-12-30
U28302,36,Male,Bachelor,Unemployed,Student,790.95,608.59,92993.38,Yes,Education,188210.04,300,2737.45,17.21,3.46,540,9.8,Africa,2021-09-10
U04144,48,Female,High School,Student,Salesperson,500.0,363.09,42435.58,Yes,Home,45308.75,300,505.9,12.85,1.01,713,7.07,Other,2022-04-17
U23381,24,Male,Master,Employed,Student,4747.0,2397.67,216869.33,No,None,0.0,0,0.0,0.0,0.0,676,3.81,Asia,2023-09-07
U06188,53,Male,Other,Self-employed,Unemployed,6365.98,2782.81,550491.66,No,None,0.0,0,0.0,0.0,0.0,356,7.21,Europe,2022-09-24
U14641,53,Female,Bachelor,Self-employed,Unemployed,5461.42,3478.57,143069.9,No,None,0.0,0,0.0,0.0,0.0,496,2.18,Europe,2025-05-24
U08626,58,Female,Bachelor,Employed,Student,2631.33,1151.52,54888.62,Yes,Home,121921.96,360,2261.66,22.23,0.86,775,1.74,Africa,2023-06-25
U31457,55,Female,Bachelor,Employed,Student,3505.86,1411.47,46492.8,No,None,0.0,0,0.0,0.0,0.0,675,1.11,Asia,2022-05-15
U22591,19,Male,Other,Self-employed,Unemployed,793.88,316.59,8762.0,No,None,0.0,0,0.0,0.0,0.0,364,0.92,North America,2022-12-26
U27651,23,Male,High School,Self-employed,Accountant,2884.76,2413.34,274538.47,No,None,0.0,0,0.0,0.0,0.0,320,7.93,Africa,2024-10-06
U18839,49,Male,Other,Employed,Accountant,6619.21,4673.55,577615.37,No,None,0.0,0,0.0,0.0,0.0,512,7.27,Asia,2022-06-26
U25719,55,Female,Bachelor,Employed,Driver,2576.78,1911.0,273975.95,No,None,0.0,0,0.0,0.0,0.0,615,8.86,Asia,2022-01-05
U31302,33,Female,Bachelor,Employed,Manager,4780.16,1880.5,215903.63,Yes,Car,432003.12,240,7335.58,19.99,1.53,823,3.76,Europe,2023-07-05
U06184,49,Female,Master,Self-employed,Doctor,3674.53,2064.35,156785.3,No,None,0.0,0,0.0,0.0,0.0,725,3.56,North America,2023-02-10
U01411,68,Female,High School,Student,Salesperson,6801.11,2919.53,434264.11,Yes,Education,289256.92,36,11671.3,26.11,1.72,495,5.32,Asia,2023-09-09
U20901,20,Male,Master,Employed,Salesperson,2887.31,2054.97,304522.05,No,None,0.0,0,0.0,0.0,0.0,337,8.79,Asia,2024-05-15
U25783,65,Female,Bachelor,Employed,Teacher,7522.07,4956.07,462577.46,Yes,Business,442128.1,240,4530.54,10.89,0.6,810,5.12,Africa,2024-11-25
U20158,60,Other,Master,Employed,Accountant,500.0,233.67,49616.32,No,None,0.0,0,0.0,0.0,0.0,620,8.27,Other,2025-06-06
U13796,54,Other,Master,Student,Teacher,4575.26,1576.95,156796.08,No,None,0.0,0,0.0,0.0,0.0,592,2.86,Asia,2023-02-15
U06612,24,Male,Bachelor,Employed,Doctor,8026.65,4625.11,376466.44,Yes,Home,150338.48,240,2984.51,23.6,0.37,404,3.91,Asia,2023-11-20
U31122,56,Female,Bachelor,Employed,Driver,4045.09,1915.56,302138.37,No,None,0.0,0,0.0,0.0,0.0,577,6.22,Other,2022-02-12
U08556,30,Male,Master,Employed,Student,4579.95,2993.11,9865.18,Yes,Education,433548.02,180,10188.75,27.74,2.22,805,0.18,Other,2022-09-15
U31926,22,Male,Master,Unemployed,Unemployed,1523.73,690.23,128811.99,No,None,0.0,0,0.0,0.0,0.0,773,7.04,Other,2022-04-21
U31536,48,Male,Master,Employed,Teacher,5406.15,2545.6,361128.67,Yes,Home,94310.82,180,1000.81,9.78,0.19,820,5.57,North America,2024-06-20
U04574,59,Male,Master,Employed,Accountant,4894.66,3877.0,21968.37,No,None,0.0,0,0.0,0.0,0.0,521,0.37,North America,2024-10-28
U21010,39,Male,Bachelor,Student,Accountant,2702.81,1066.0,113845.75,No,None,0.0,0,0.0,0.0,0.0,734,3.51,North America,2022-11-16
U03433,36,Male,High School,Employed,Unemployed,1745.5,796.77,138546.57,No,None,0.0,0,0.0,0.0,0.0,638,6.61,North America,2023-06-14
U13032,29,Female,Other,Self-employed,Engineer,7342.95,4551.7,616841.49,No,None,0.0,0,0.0,0.0,0.0,416,7.0,Europe,2022-05-31
U13893,47,Female,Bachelor,Self-employed,Unemployed,4992.98,3318.13,385819.54,No,None,0.0,0,0.0,0.0,0.0,766,6.44,North America,2024-02-15
U02092,30,Male,Master,Employed,Accountant,3946.64,2502.62,359223.41,Yes,Home,235139.64,300,4162.56,21.13,1.05,721,7.59,Europe,2022-01-24
U32145,39,Male,Bachelor,Employed,Manager,4739.97,4256.97,233162.94,Yes,Car,400159.22,300,5128.47,15.01,1.08,338,4.1,Africa,2022-03-21
U23106,22,Male,Bachelor,Self-employed,Salesperson,946.2,616.47,90755.59,No,None,0.0,0,0.0,0.0,0.0,319,7.99,Asia,2023-05-27
U24385,49,Female,High School,Employed,Engineer,3205.31,2357.18,61994.53,No,None,0.0,0,0.0,0.0,0.0,365,1.61,North America,2024-08-19
U07744,61,Male,Master,Self-employed,Driver,4653.94,1561.58,432900.12,No,None,0.0,0,0.0,0.0,0.0,808,7.75,North America,2022-11-16
U23819,18,Female,Master,Self-employed,Unemployed,2790.51,1471.15,322304.06,No,None,0.0,0,0.0,0.0,0.0,608,9.63,Africa,2025-04-02
U29192,56,Male,High School,Employed,Accountant,3512.7,1332.66,80088.77,No,None,0.0,0,0.0,0.0,0.0,720,1.9,Asia,2024-09-10
U17909,67,Female,Bachelor,Employed,Salesperson,4132.65,1413.87,158878.68,Yes,Education,102951.79,36,3495.69,13.54,0.85,539,3.2,Asia,2025-07-10
U23436,37,Female,Master,Student,Unemployed,3338.5,1774.4,121144.49,No,None,0.0,0,0.0,0.0,0.0,813,3.02,North America,2025-02-03
U02053,32,Male,Bachelor,Employed,Driver,5991.14,3349.96,35688.65,Yes,Business,253051.1,360,3741.47,17.65,0.62,636,0.5,Africa,2025-02-04
U28288,58,Male,Master,Employed,Teacher,732.77,556.82,85617.59,No,None,0.0,0,0.0,0.0,0.0,592,9.74,Europe,2022-06-07
U11286,64,Female,Bachelor,Employed,Accountant,3496.16,3006.63,126560.78,Yes,Business,177483.77,180,2992.01,19.04,0.86,639,3.02,Africa,2023-10-19
